ethanol,ammonia,h2s,shelf_life_hours
72.81003779023851,10.966467110177591,0.977574094633904,40.82333943374521
47.75576036458507,7.268596647266848,1.008304245350331,54.99412609376113
132.83781456016465,1.5562647485363568,2.7592383599528185,48.08510643404575
80.34532164496062,6.901878401735259,5.180151898392366,37.19157085715835
123.60173683653359,5.551629363534799,2.806782592417438,37.68591456971452
39.91475894833876,18.992791508474184,14.343051449180061,24.796194246787273
4.306788577451814,4.818800260317807,2.657239331621315,61.638771135562784
36.92987290661654,73.92780547249065,1.443535989167751,35.044191637848606
29.330086870228023,23.985989893529123,12.030969071917795,26.96019748611002
105.68121431407401,62.06896997741029,9.428953549808218,6.437395584738558
55.19660981311802,22.3776556432523,24.24619497779608,13.302866540123063
23.017768656741346,4.742409121253208,1.5237345879828013,58.55933817491466
100.21316409195325,78.58497322903703,6.000177523102246,12.38407195751638
63.03239467023282,17.356868660896573,0.978024290321831,43.47283591568119
37.26073713454173,8.768830368733873,26.199140801691136,31.591933934748685
20.271141256957748,17.715510010878273,7.207475964234245,44.87597207271633
40.71933896343807,62.08155882132062,5.0553942514249925,30.397144710773727
87.36056595340591,8.188681773462323,23.952048443530426,21.234798116937135
118.36995457246208,64.26403081304622,16.980219198984468,0.0
13.65354049864062,63.52164687994137,6.806395026556911,36.19442948171408
139.54127111942188,9.89043664483171,2.4642901994258786,39.54890534162725
24.79378675393854,10.69673787132478,3.5803718513137905,53.24032680757859
13.428108372682129,20.856387589629296,19.59607554554718,26.988664827347083
40.109849037701984,44.68439470501063,3.5550688807001576,34.998769486720796
33.17451725643551,13.541037695826327,2.4724339360027985,53.020963190702844
36.17239089250005,44.79076176509072,10.683437554657093,17.717969303957943
51.363984583588106,0.7717033135615253,2.7027444189348353,51.00982272679638
22.156367266145725,9.35531989347645,5.619996585752617,47.61869259614337
49.98588366430653,56.256780752716026,24.241544958692316,11.59021657596082
25.272755895522497,8.361154671958118,9.533307150521209,39.11128047615452
4.282912479821527,20.44786565116662,11.730594043700522,45.95494269093304
17.85605796502514,5.388582127613634,2.085417014675892,58.67849711108607
46.13785952566972,5.956560333498251,16.422981527288744,27.28799447492668
10.655235201254165,1.2809885286606177,0.38233187096097154,72.0
22.96718277969782,21.325338974698138,2.4769831434092504,51.08059975287814
0.31895217032953393,32.44493539681418,0.5221950776132642,52.0636142585538
5.493155687039147,11.762517977242057,1.4229650682738244,64.69757824304928
4.832241714387614,10.686048021413999,2.2476884253841725,56.745788135814266
29.03495422771425,28.22462575042385,1.5510111951425545,47.87714366136548
6.300101393199714,18.87446832872908,3.7300554184209664,51.89324619258553
19.933151388615656,14.537707740601807,12.358190584686387,37.77573099664977
16.86062452031429,4.27527136045571,6.958190396668177,54.50306273314084
33.53825127215179,17.468173092596977,23.390547256599007,26.64003849337539
19.723969541942875,5.799624624592209,24.88795860743564,39.91414063710201
9.785632004982453,45.24383378695143,6.35914999765198,37.52027219842381
50.00528269322968,26.187445112847147,19.968073122621455,13.821721515695847
41.96692461780012,68.16252617283114,2.0233167559821235,37.838096161056384
33.09195949246893,18.251879165083228,18.00367634382837,24.488625702436465
75.26630021712823,35.26818636037767,28.002900656291224,7.841402237598913
10.215819169948514,52.09653242067908,4.106306883091962,38.10252029782637
39.8999017609612,29.66293430513649,7.039573942985027,33.330469820167664
11.230780592192597,10.177298903950494,2.412163231109094,54.66991770271708
99.18759594608238,16.042162699369992,8.215333551536517,24.837871198642887
43.305077268891736,4.526259011803687,3.395353273341133,50.75526320513634
35.354323863334905,48.833811670257774,15.830673620380654,12.01929754500283
40.64505045650388,16.173667708432635,10.715680213248145,31.79949065082861
119.18639081608444,5.811726005419085,25.29232579510553,19.15501186307429
20.136974237341537,22.230350335604772,11.04622111353287,34.43372292819617
0.4961910563917815,43.011201269304266,5.50951320744934,40.97898281470039
17.294152847647837,76.61565544397698,7.984570028737897,31.977135042831524
49.05589539339679,16.105137046017308,28.161938979993007,17.138980930813243
46.3097034215891,17.093267337763475,1.878989608700003,49.38073557972911
39.25947715742042,26.029859258691488,6.486887756150331,35.1566328884905
3.204735551808774,8.382207926986766,2.227555920443467,55.868644603687876
9.846285222671419,19.297303658131362,3.197407123534963,52.506512870514975
48.25076847272359,7.446908288069834,26.37892933542737,27.244738518095172
115.49411045673216,1.387268026776517,20.70440375862847,16.055852053515473
42.50663673425184,16.396223714346853,1.181988627312914,48.15280905849103
67.97978134950753,12.261960180201681,1.2931226853661943,44.419963638310584
53.479919986835014,16.918417466997166,7.662293088880812,35.53260044363101
22.738217127633053,7.222857895095294,1.294308680189042,60.47477269695691
9.223812656681968,18.796906109229774,6.559015294608625,49.84459666749567
126.08914729612401,19.89319287424596,22.60369431203729,13.146175051083326
52.34329553673882,18.803872306441647,7.900430630892523,35.96283593165515
29.182805592543602,60.28181089430735,25.007557876504126,18.231083306313216
103.35544335535795,56.419400564344066,24.48684470090486,0.0
29.121132910362324,1.8543157571230595,6.8646245777995505,49.033675759825265
106.43010646698302,50.22456680873063,6.150493249905736,15.488068702427418
125.12731169377459,30.80893748939548,2.712610734431302,27.134186883792477
54.33971785785609,13.261575001020384,0.785012772695123,46.925420112749876
38.90126215723266,31.86683131383064,2.2774854863955563,38.40642027220197
14.902610431972157,10.477627157167666,6.3732669907987,46.188151730639014
24.161603793771757,20.812236860486212,5.566290451387416,43.591394003985265
2.7380819411015667,2.487485356415392,2.7795069059877333,63.8363716750501
32.139753525315456,4.865741180080615,3.1660048422879017,56.2240115738858
62.654531119637724,9.942028378625858,7.162522040570915,32.80662667607651
3.4680650437582727,18.485286386417286,16.29636694343838,35.01408654281783
18.45265108804583,25.96813880357397,20.530268622914278,26.883969915957554
18.62666368797754,25.04695335905718,7.621972807940308,33.10834860609191
29.71209136542986,43.13321876877785,0.6901852618683648,40.76308700343415
123.06790115283903,8.706865384079787,4.309053180258432,36.329708686075655
41.42193354694954,13.587236442715845,17.336606586393394,24.99121199905275
39.81218047281936,8.257775134921165,13.612560022074678,28.840509619395853
105.39417338546374,59.7990670481406,6.992756161114721,16.13830310170667
24.515624470491414,3.948659310544203,1.8746543357280636,63.22683741903232
90.17936703333638,21.97480769396625,0.6932592431533697,38.655059867335524
27.76817754688156,67.75552210658019,0.2824180361125572,44.55026041321375
75.24138129765602,47.50299820307205,3.1998091926971366,20.615921124320817
19.14166973842176,9.536027052640222,2.1655774473771814,56.246585708878825
21.380066685166867,3.9409008958245146,26.45848308335253,37.13190047027094
18.98687024108244,18.057608233238465,3.4815767330815595,47.87335320701479
38.699568907638124,5.908150440236448,6.006305411632005,50.7401906615181
36.89484583478843,10.901230515547274,6.306619164969419,40.604621373719
9.555281134557248,43.14615114633611,4.1460184913056795,38.94006464554556
18.952024269151753,5.243474848464147,1.2258585618768896,64.18471609557403
77.70254488696243,7.812636424630062,14.350266692218591,15.785778971786353
47.5722412831546,12.903114605062168,10.590767669629013,32.133689630657436
27.584398390323084,30.280605666250825,3.325132533182642,44.024794321690955
3.134481081093293,11.784202754324937,5.35162461965843,51.36479027066215
42.556833575842845,8.977748574189928,5.516778322621865,44.24764645316791
26.497029346511646,16.300365383478283,6.260499922341389,44.22036076543857
48.03731513856777,78.40660221848049,17.67220653134422,6.430646904205226
88.31014335905844,16.55318372135622,6.386282213187926,29.927561490452185
31.619566216419372,38.061218225309325,24.971984769033348,15.198103841555875
46.63642416770066,17.004978087097598,1.71746153338806,44.99045600913789
16.264756701151555,21.545703270615068,22.926938344383167,23.319442143872234
62.90364088894249,14.130659529270767,3.2968987757181445,41.69932103951702
108.80862458546977,3.447470543258349,28.234821943895852,19.14146233667116
19.025885493494727,74.4031229010081,4.3705111800379886,37.23631019898662
67.26091129022745,62.06441958233961,5.060395556948446,28.49699474632079
103.07506023881423,51.51446370277503,5.71298241462193,17.387495617258732
36.87506240548742,11.718338170536505,10.636921175100435,35.658209890031735
49.745391132321764,77.29625688260113,25.767413378770087,8.138402673125405
30.591551005161072,16.80371717331018,3.8878542765128223,45.61417526275576
48.70972219081786,13.445945578732694,4.814478470855845,43.76321489872421
27.322927086406217,14.827648877804114,17.167384204955653,30.160140789726906
7.722987361166189,53.775573948478105,3.646946972815476,34.92285586012145
128.9673613792756,5.967222035782441,5.6207314554548455,36.69626944753522
8.011280048825315,0.5776713196870065,7.77193645178571,60.61494976139901
115.36564764056205,7.9543802377175785,11.092317728932713,23.195384486373037
147.99144327823802,8.52291022980226,7.867320922131423,33.84408147214288
127.25225917625444,14.05706256918807,7.765712435370677,28.873002046111583
3.101838181439076,37.52342923842043,1.7390808342181945,47.94017875236306
35.32378632434506,1.8404565383420417,2.282554890304299,58.17954447120439
46.80882820832526,2.439479239406736,2.4408971174272738,58.09223997960441
124.81617990286962,11.760806191581032,20.042526731273398,13.490083187446743
15.764516891530517,56.01406620560964,1.369485787229742,45.77463716020779
11.491336289880921,4.708671832236252,5.005136548415022,51.72749077811734
40.89171080875108,11.928244184892081,7.431118613244142,39.939576962144095
80.98471167532799,8.079744620794834,29.477663673783262,19.606437425733088
58.57942848994895,9.20936268961835,1.2500665412611651,49.8041699474751
66.41849640563588,23.7900890624947,4.760078220147208,32.73827384656654
21.304169194518575,2.249181971524022,5.531833457932633,54.33040828761701
82.31940653243362,42.99480309106248,22.347720796018653,0.0
28.287247530664462,44.50449019437152,24.033974721057263,11.905171818196806
57.608472676550726,3.827836144304961,1.8954870353798592,51.624554334753455
20.82522159519395,30.948227890729445,6.189121243196275,38.040693267467795
43.48479424258169,65.44522073528897,4.575608812953583,28.96756380884576
48.29183344037918,9.311723472802708,6.264068319505281,42.2846646586032
2.0541182477777644,11.782370713332918,7.0739099606772475,48.91475229055448
4.972069637967258,75.77816610505033,4.8252892810950145,37.57893672991004
28.256659179460446,64.71811353085381,5.305029905953497,31.76983942404074
123.81507548416897,17.055659417649778,7.9229961837376965,26.727448295736163
22.77833909950544,4.244815988773684,7.74728630952921,46.592288264968026
143.1944139654372,38.93416004600725,7.794766599818292,11.255378457278965
11.784126728794247,3.526242256246004,6.385874510990511,55.23726778777844
18.318092164684586,6.427866575103625,0.620551258097076,58.97120068835558
17.88991326627209,22.583525342669866,0.7564878021397439,50.70327815299309
99.56539208832471,5.376786786626312,2.4664088309456673,42.58376758814341
49.771075646272806,0.8997457217166965,3.5755042989207064,53.189224941502076
8.288727008163788,20.98427158844726,23.681836656546807,29.912620344816364
18.5236051395691,16.814179877365575,1.3516563288105488,55.58952869728596
83.64503518175101,10.484745949209733,25.294382550681227,17.73128385313172
44.50026709087832,58.645584821335945,7.014715248601486,29.25924554797145
16.339735292888868,27.886272445617212,1.0259856451605192,44.60927135218707
17.402597773866024,20.90923232525216,0.3167645743926224,52.9898226415331
10.538154971495311,10.633881858217093,7.498092878311004,45.30995458984403
36.90168082131852,19.543646470381862,4.16876855194203,45.27384670914016
80.54134985427514,15.181666752537199,11.945913170107254,14.81510735364661
22.896449721701394,7.446183709000545,3.893348936070721,62.19467170925646
84.31155164170094,63.22096830420563,0.48698132233120717,31.012643114090846
45.75303662586112,63.45263563354395,5.277955426155684,32.064309944096436
27.476444116186777,21.541428887426203,26.428824009393786,23.98096985094647
48.865395399575185,21.29592022047333,7.969223233605169,30.178306943048913
65.82830506993736,7.5930238397797165,5.685259016534853,37.728535063952926
65.49417853379359,9.593054367986362,15.823098669782688,18.30161977862062
11.022300212270947,17.943056368587285,1.9880186200181882,55.16263366366797
5.0582809806551605,43.41819614137435,7.886140846598507,38.39822584643981
55.713271934332994,2.3227915332425826,0.623795388174492,54.06137766421219
47.72829644294054,2.4609387250247696,4.651249254852531,47.14344245886682
25.576282040474652,46.60907627071485,2.0098041544985836,42.367826417509555
